COLEGIO;MES;MES_GASTO;ORIGEN;CODIGO;ESTABLECIMIENTO;RBD;SUBVENCION;CODIGO_CUENTA;TIPO_DOCUMENTO;NUMERO_FACTURA;FECHA_DOCUMENTO;FECHA_PAGO;DESCRIPCION_GASTO;RUT_PROVEEDOR;NOMBRE_PROVEEDOR;MONTO_GASTO;MONTO_DOCUMENTO;MONTO_TOTAL;DOCUMENTO_ORIGINAL;CLAVE_CRUCE
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;6240.0;2025-05-27;2025-07-04;ALIMENTACION INTERNADO;76067254-8;COMERCIAL FOUAD MALKI EIRL;1125419.0;1125419.0;1125419.0;SI;76067254-8|6240|1125419.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;6241.0;2025-05-27;2025-07-04;ALIMENTACION INTERNADO;76067254-8;COMERCIAL FOUAD MALKI EIRL;668269.0;668269.0;668269.0;SI;76067254-8|6241|668269.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1289.0;2025-05-24;2025-07-04;PAN;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;425536.0;425536.0;425536.0;SI;13849465-9|1289|425536.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1083.0;2025-05-20;2025-07-04;ALIMENTACION INTERNADO;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;452532.0;452532.0;452532.0;SI;20315459-3|1083|452532.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;342.0;2025-05-26;2025-07-04;ALIMENTACION INTERNADO;77973639-3;COMERCIALIZADORA ÑANCUL SPA;210002.0;210002.0;210002.0;SI;77973639-3|342|210002.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1291.0;2025-05-24;2025-07-04;ALIMENTACION INTERNADO;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;428236.0;428236.0;428236.0;SI;13849465-9|1291|428236.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;40204.0;MEDIA;16844.0;PIE;;FACEL;2371.0;2025-05-28;2025-06-16;ARRIENDO FOTOCOPIADORA;76834901-7;TECNOSERVICIOS INGENIERIA DIGITAL LIMITADA;1335443.0;1335443.0;1335443.0;SI;76834901-7|2371|1335443.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;30101.0;MEDIA;16844.0;SEP;;FACEL;1300.0;2025-05-24;2025-06-19;PLANES FORMATIVOS CHARLA CONETT CHILE;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;29560.0;29560.0;29560.0;SI;13849465-9|1300|29560.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;20204.0;MEDIA;16844.0;SEP;;FACEL;1299.0;2025-05-24;2025-06-19;DIA LENGUAJE Y MATEMATICAS PREMIACION ESTUDIANTE DESTACADO;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;55757.0;55757.0;55757.0;SI;13849465-9|1299|55757.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;1298.0;2025-05-24;2025-06-19;COLACION SALIDA PEDAGOGICA;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;4784.0;4784.0;4784.0;SI;13849465-9|1298|4784.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;6238.0;2025-05-27;2025-06-19;COLACIONES;76067254-8;COMERCIAL FOUAD MALKI EIRL;5600.0;5600.0;5600.0;SI;76067254-8|6238|5600.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;9148.0;2025-05-28;2025-06-19;COLACION SALIDA PEDAGOGICA AGROPECUARIA;76546408-0;COMERCIALIZACION AGRICOLA ALEX ALFONSO SEPULVEDA VILLOUTA SPA;45429.0;45429.0;45429.0;SI;76546408-0|9148|45429.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;218674.0;2025-05-27;2025-07-04;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;280134.0;280134.0;280134.0;SI;76693438-2|218674|280134.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;21001.0;MEDIA;16844.0;PIE;;FACEL;6257.0;2025-05-27;2025-07-04;REUNIONES Y CAPACITACIONES PME;76067254-8;COMERCIAL FOUAD MALKI EIRL;72801.0;72801.0;72801.0;SI;76067254-8|6257|72801.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;40103.0;MEDIA;16844.0;SEP;;FACEL;6253.0;2025-05-27;2025-06-19;PLANES FORMATIVOS CHARLA CONETT CHILE;76067254-8;COMERCIAL FOUAD MALKI EIRL;121451.0;121451.0;121451.0;SI;76067254-8|6253|121451.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;40103.0;MEDIA;16844.0;SEP;;FACEL;6254.0;2025-05-27;2025-06-19;HELADOS - PLANES FORMATIVOS CHARLA CONETT CHILE;76067254-8;COMERCIAL FOUAD MALKI EIRL;23700.0;23700.0;23700.0;SI;76067254-8|6254|23700.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;20201.0;MEDIA;16844.0;SEP;;FACEL;6251.0;2025-05-27;2025-06-19;DIA LENGUAJE Y MATEMATICAS PREMIACION ESTUDIANTE DESTACADO;76067254-8;COMERCIAL FOUAD MALKI EIRL;56800.0;56800.0;56800.0;SI;76067254-8|6251|56800.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;218348.0;2025-05-23;2025-07-04;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;55192.0;55192.0;55192.0;SI;76693438-2|218348|55192.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;334.0;2025-05-20;2025-06-19;ACCION POTENCIANDO COMPETENCIAS ACADEMICAS, DIMENSION GESTION PEDAGOGICA;77973639-3;COMERCIALIZADORA ÑANCUL SPA;8867.0;8867.0;8867.0;SI;77973639-3|334|8867.0
PULLINQUE;1.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;96856334.0;2025-05-26;;ALIMENTACION INTERNADO;79984240-8;AGROSUPER  COMERCIAL LTDA;64260.0;64260.0;64260.0;SI;79984240-8|96856334|64260.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;20101.0;MEDIA;16844.0;SEP;;FACEL;1302.0;2025-05-24;2025-06-19;PLANES ALTAS EXPECTATIVAS, SI VENGO APRENDO ABRIL;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;409836.0;409836.0;409836.0;SI;13849465-9|1302|409836.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;20501.0;MEDIA;16844.0;SEP;;FACEL;6246.0;2025-05-27;2025-06-19;DIA DE LA ACTIVIDAD FISICA;76067254-8;COMERCIAL FOUAD MALKI EIRL;209251.0;209251.0;209251.0;SI;76067254-8|6246|209251.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;20501.0;MEDIA;16844.0;SEP;;FACEL;6247.0;2025-05-27;2025-06-19;DIA DE LA ACTIVIDAD FISICA;76067254-8;COMERCIAL FOUAD MALKI EIRL;119120.0;119120.0;119120.0;SI;76067254-8|6247|119120.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;21001.0;MEDIA;16844.0;PIE;;FACEL;1301.0;2025-05-24;2025-07-04;REUNIONES Y CAPACITACIONES PME;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;82801.0;82801.0;82801.0;SI;13849465-9|1301|82801.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;6260.0;2025-05-27;2025-07-04;ALIMENTACION INTERNADO;76067254-8;COMERCIAL FOUAD MALKI EIRL;79200.0;79200.0;79200.0;SI;76067254-8|6260|79200.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;361612.0;2025-05-28;2025-07-04;POLIZAS DE SEGUROS;96573600-K;BCI SEGUROS DE VIDA;113735.0;113735.0;113735.0;SI;96573600-K|361612|113735.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;361396.0;2025-05-28;2025-07-04;POLIZAS DE SEGUROS;96573600-K;BCI SEGUROS DE VIDA;2381423.0;2381423.0;2381423.0;SI;96573600-K|361396|2381423.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1074.0;2025-05-28;2025-06-19;METRO LEÑA EUCALIPTUS;76366207-1;TRANSPORTES Y SERVICIOS FORESTALES INZUNZA SPA;4760000.0;4760000.0;4760000.0;SI;76366207-1|1074|4760000.0
PULLINQUE;5.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;84.0;2025-05-11;2025-05-11;CAJAS CHOCOLATE EVENTO DIA DEL ESTUDIANTE;78005944-3;CHOCO HOUSE SPA;36000.0;36000.0;36000.0;SI;78005944-3|84|36000.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;598.0;2025-05-29;2025-06-19;ACCION POTENCIANDO COMPETENCIAS ACADEMICAS, DIMENSION GESTION PEDAGOGICA;7907114-5;GERMAN JOEL ARANEDA FLORES;27360.0;27360.0;27360.0;SI;7907114-5|598|27360.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;591.0;2025-05-29;2025-06-19;SALIDA PEDAGOGICA ESPECIALIDAD DE CONSTRUCCION;7907114-5;GERMAN JOEL ARANEDA FLORES;9600.0;9600.0;9600.0;SI;7907114-5|591|9600.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;218805.0;2025-05-29;2025-07-04;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;45516.0;45516.0;45516.0;SI;76693438-2|218805|45516.0
PULLINQUE;5.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;5483810.0;2025-05-29;2025-05-29;ALIMENTACION INTERNADO;76232647-7;WALMART CHILE MAYORISTA LTDA;604900.0;604900.0;604900.0;SI;76232647-7|5483810|604900.0
PULLINQUE;5.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;16606273.0;2025-05-29;2025-05-27;ALIMENTACION INTERNADO;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;274674.0;274674.0;274674.0;SI;78809560-0|16606273|274674.0
PULLINQUE;5.0;5.0;CONTROL_MANUAL;40205.0;MEDIA;16844.0;PIE;;FACEL;189274.0;2025-05-29;2025-05-29;TINTA PLOTTER;76265266-8;COMERCIAL V.A.M. OFFICES SUPPLIES LIMITADA;215240.0;215240.0;215240.0;SI;76265266-8|189274|215240.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;PRORETENCION;;FACEL;524.0;2025-05-30;2025-06-25;TRASLADO DE ALUMNOS MES DE MAYO;14080369-3;RODRIGO ALEX FERNANDEZ BURGOS;3120000.0;3120000.0;3120000.0;SI;14080369-3|524|3120000.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;609.0;2025-05-30;2025-07-04;SERV. DE AMPLIFICACION ACTO GLORIAS NAVALES;76280586-3;PRODUCCIONES CARLOS RIADI ESPINOZA EIRL;150000.0;150000.0;150000.0;SI;76280586-3|609|150000.0
PULLINQUE;1.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;96856407.0;2025-05-28;;ALIMENTACION INTERNADO;79984240-8;AGROSUPER  COMERCIAL LTDA;52360.0;52360.0;52360.0;SI;79984240-8|96856407|52360.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;352.0;2025-05-29;2025-06-19;SALIDA PEDAGOGICA ESPECIALIDAD DE CONSTRUCCION;77973639-3;COMERCIALIZADORA ÑANCUL SPA;7000.0;7000.0;7000.0;SI;77973639-3|352|7000.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;351.0;2025-05-29;2025-06-19;SALIDA A TERRENO COLUN;77973639-3;COMERCIALIZADORA ÑANCUL SPA;8633.0;8633.0;8633.0;SI;77973639-3|351|8633.0
PULLINQUE;6.0;5.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;9198.0;2025-05-31;2025-06-19;SALIDA PEDAGOGICA ESPECIALIDAD DE CONSTRUCCION;76546408-0;COMERCIALIZACION AGRICOLA ALEX ALFONSO SEPULVEDA VILLOUTA SPA;30113.0;30113.0;30113.0;SI;76546408-0|9198|30113.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1059054.0;2025-05-30;2025-07-04;ALIMENTACION INTERNADO;96733580-0;MACRO FOOD  S.A.;396502.0;396502.0;396502.0;SI;96733580-0|1059054|396502.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;835.0;2025-05-29;2025-07-04;BOLSAS PARA COLACIONES;76999464-5;SOC. COMERCIAL MOLINA BERROCAL LTDA;33460.0;33460.0;33460.0;SI;76999464-5|835|33460.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;40205.0;MEDIA;16844.0;PIE;;FACEL;1662221.0;2025-05-28;2025-07-04;MATERIALES DIDACTICOS;76041579-0;PROVEEEDORES INTEGRALES DEL SUR  LIMITADA;184927.0;184927.0;184927.0;SI;76041579-0|1662221|184927.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;218722.0;2025-05-28;2025-07-04;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;72503.0;72503.0;72503.0;SI;76693438-2|218722|72503.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;218743.0;2025-05-28;2025-07-04;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;60310.0;60310.0;60310.0;SI;76693438-2|218743|60310.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;91492.0;2025-05-28;2025-07-04;MANTENCION MAQUINARIA JARDINERIA;7136299-K;ROBERTO GIUBERGIA MUÑOZ;18296.0;18296.0;18296.0;SI;7136299-K|91492|18296.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;218745.0;2025-05-28;2025-07-04;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;53080.0;53080.0;53080.0;SI;76693438-2|218745|53080.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;218744.0;2025-05-28;2025-07-04;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;123240.0;123240.0;123240.0;SI;76693438-2|218744|123240.0
PULLINQUE;1.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;87.0;2025-05-28;;ARREGLOS FLORALES ACTO GLORIAS NAVALES;7533643-8;MARCELINA MILLANAO LEVIMAN;33334.0;33334.0;33334.0;SI;7533643-8|87|33334.0
PULLINQUE;1.0;5.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;6238.0;2025-05-27;;COLACIONES;76067254-8;COMERCIAL FOUAD MALKI EIRL;5600.0;5600.0;5600.0;SI;76067254-8|6238|5600.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3364520.0;2025-06-02;2025-06-02;POLIZAS DE SEGUROS;96508210-7;MAPFRE COMPAÑIA DE SEGUROS  GENERALES  DE CHILE  S.A.;491246.0;491246.0;491246.0;SI;96508210-7|3364520|491246.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1204722.0;2025-06-03;2025-06-03;POLIZAS DE SEGUROS;96508210-7;MAPFRE COMPAÑIA DE SEGUROS  GENERALES  DE CHILE  S.A.;913153.0;913153.0;913153.0;SI;96508210-7|1204722|913153.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3364779.0;2025-06-03;2025-06-03;POLIZAS DE SEGUROS;96508210-7;MAPFRE COMPAÑIA DE SEGUROS  GENERALES  DE CHILE  S.A.;585264.0;585264.0;585264.0;SI;96508210-7|3364779|585264.0
PULLINQUE;7.0;6.0;CONTROL_MANUAL;10501.0;MEDIA;16844.0;PIE;;FACEL;1982.0;2025-06-02;2025-07-04;TABULATEST;76529687-0;INTEGRITIC SPA;652516.0;652516.0;652516.0;SI;76529687-0|1982|652516.0
PULLINQUE;7.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;216990.0;2025-06-02;2025-07-04;COMBUSTIBLE VEHICULOS;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;319850.0;319850.0;319850.0;SI;76693438-2|216990|319850.0
PULLINQUE;7.0;5.0;CONTROL_MANUAL;;MEDIA;16844.0;PRORETENCION;;FACEL;2872.0;2025-05-31;2025-07-04;TRASLADO DE ALUMNOS MES DE MAYO;76346918-2;SOC. DE TRANSPORTES CORDILLERA TOUR SL LTDA;4580000.0;4580000.0;4580000.0;SI;76346918-2|2872|4580000.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;MATRIZ;;FACEL;372.0;2025-06-02;2025-06-05;SUMINISTRO E INSTALACION DE UNIDAD AIRE ACONDICIONADO;11349522-7;ANTHONY CIFUENTES PROVOSTE;1440495.0;1440495.0;1440495.0;SI;11349522-7|372|1440495.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;96856486.0;2025-06-02;2025-06-02;ALIMENTACION INTERNADO;79984240-8;AGROSUPER  COMERCIAL LTDA;1136508.0;1136508.0;1136508.0;SI;79984240-8|96856486|1136508.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;1000362.0;2025-06-03;2025-06-03;REPUESTO RUEDA;78633060-2;SOC. AGRICOLA HUIFQUENCO Y CIA LTDA;17100.0;17100.0;17100.0;SI;78633060-2|1000362|17100.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;1000467.0;2025-06-04;2025-06-04;MATERIALES MANTENCION;78633060-2;SOC. AGRICOLA HUIFQUENCO Y CIA LTDA;14954.0;14954.0;14954.0;SI;78633060-2|1000467|14954.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;1000705.0;2025-06-04;2025-06-04;MATERIALES MANTENCION;78633060-2;SOC. AGRICOLA HUIFQUENCO Y CIA LTDA;8134.0;8134.0;8134.0;SI;78633060-2|1000705|8134.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;5108938.0;2025-06-10;2025-06-19;REPUESTOS VEHÍCULOS;83366800-5;ANTONIO CASTILLO S.A.;75100.0;75100.0;75100.0;SI;83366800-5|5108938|75100.0
PULLINQUE;1.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;222.0;2025-06-10;;REPUESTOS FURGÓN HFRF-31;77986338-7;OLIVER CAR SPA;30390.0;30390.0;30390.0;SI;77986338-7|222|30390.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;255179.0;2025-06-09;2025-06-09;REACTIVOS CLORO PARA POZO;78972190-4;HANNA INSTRUMENTS EQUIPOS LTDA;53372.0;53372.0;53372.0;SI;78972190-4|255179|53372.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;605.0;2025-06-10;2025-06-13;REPUESTOS VEHICULOS;6395048-3;JUAN FEDERICO RAMIREZ MANCILLA;526899.0;526899.0;526899.0;SI;6395048-3|605|526899.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;267049.0;2025-06-16;2025-06-19;MATERIALES MANTENCION;76452633-3;FERRETERIA JARAMILLO LTDA;21520.0;21520.0;21520.0;SI;76452633-3|267049|21520.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;10501.0;MEDIA;16844.0;PIE;;FACEL;842.0;2025-06-18;2025-06-18;TERMOLAMINADORA PLASTIFIC;77409635-3;RONDON IMPORTACIONES SPA;74970.0;74970.0;74970.0;SI;77409635-3|842|74970.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;91589.0;2025-06-17;2025-06-17;CONTROL DE ASISTENCIA STAND ALONE;76552231-5;IMPORTADORA FULL ALARMS LIMITADA;214081.0;214081.0;214081.0;SI;76552231-5|91589|214081.0
PULLINQUE;7.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;553216.0;2025-06-27;2025-07-01;BRIDGESTONE;76103006-K;COMERCIALIZADORA DE NEUMATICOS BACON LIMITADA;692692.0;692692.0;692692.0;SI;76103006-K|553216|692692.0
PULLINQUE;7.0;7.0;CONTROL_MANUAL;30101.0;MEDIA;16844.0;SEP;;FACEL;6598930.0;2025-07-02;2025-07-02;INSUMOS TALLER AGRICOLA;96355000-6;ELECTROCOM S.A.;687718.0;687718.0;687718.0;SI;96355000-6|6598930|687718.0
PULLINQUE;7.0;7.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;6598929.0;2025-07-02;2025-07-02;INSUMOS TALLER MECANICA;96355000-6;ELECTROCOM S.A.;250643.0;250643.0;250643.0;SI;96355000-6|6598929|250643.0
PULLINQUE;7.0;7.0;CONTROL_MANUAL;30101.0;MEDIA;16844.0;SEP;;FACEL;6598942.0;2025-07-02;2025-07-02;INSUMOS TALLER CONSTRUCCIÓN;96355000-6;ELECTROCOM S.A.;981451.0;981451.0;981451.0;SI;96355000-6|6598942|981451.0
PULLINQUE;7.0;7.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1209253.0;2025-07-04;2025-07-04;POLIZAS DE SEGUROS;96508210-7;MAPFRE COMPAÑIA DE SEGUROS  GENERALES  DE CHILE  S.A.;914036.0;914036.0;914036.0;SI;96508210-7|1209253|914036.0
PULLINQUE;7.0;7.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3375925.0;2025-07-04;2025-07-04;POLIZAS DE SEGUROS;96508210-7;MAPFRE COMPAÑIA DE SEGUROS  GENERALES  DE CHILE  S.A.;585830.0;585830.0;585830.0;SI;96508210-7|3375925|585830.0
PULLINQUE;1.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;3452.0;2025-03-20;;MATERIALES MANTENCION;77874639-5;FERRETERIA INDUSTRIAL Y COMERCIAL DON JORGE SPA;112000.0;112000.0;112000.0;SI;77874639-5|3452|112000.0
PULLINQUE;7.0;6.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;8878367.0;2025-06-24;2025-07-31;JUEGO DE LLAVES PUNTA CORONA COMBINADA;77398220-1;MERCADO LIBRE CHILE LTDA;53160.0;53160.0;53160.0;SI;77398220-1|8878367|53160.0
PULLINQUE;7.0;6.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;8878366.0;2025-06-24;2025-07-31;EXTENSION  PARA DADOS 250 MM;77398220-1;MERCADO LIBRE CHILE LTDA;24700.0;24700.0;24700.0;SI;77398220-1|8878366|24700.0
PULLINQUE;7.0;6.0;CONTROL_MANUAL;30802.0;MEDIA;16844.0;SEP;;FACEL;40351.0;2025-06-25;2025-07-31;LLAVES PUNTA CORONA METRICA TACTIX;77275112-5;FERRETERIA. CL SPA;102150.0;102150.0;102150.0;SI;77275112-5|40351|102150.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;5638.0;2025-06-17;2025-06-30;REPUESTOS VEHICULOS;76875164-1;SYD SPA;25000.0;25000.0;25000.0;SI;76875164-1|5638|25000.0
PULLINQUE;7.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;687.0;2025-06-26;2025-07-18;ALIMENTACION INTERNADO;7907114-5;GERMAN JOEL ARANEDA FLORES;4600.0;4600.0;4600.0;SI;7907114-5|687|4600.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;2853.0;2025-06-18;2025-06-30;ALINEACION;77257770-2;ALIANTE Y COMPANIA LIMITADA;18000.0;18000.0;18000.0;SI;77257770-2|2853|18000.0
PULLINQUE;8.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;268023.0;2025-06-26;2025-08-06;MANTENCION;76452633-3;FERRETERIA JARAMILLO LTDA;33648.0;33648.0;33648.0;SI;76452633-3|268023|33648.0
PULLINQUE;7.0;6.0;CONTROL_MANUAL;30202.0;MEDIA;16844.0;SEP;;FACEL;691.0;2025-06-26;2025-07-18;ALIMENTACION;7907114-5;GERMAN JOEL ARANEDA FLORES;70200.0;70200.0;70200.0;SI;7907114-5|691|70200.0
PULLINQUE;7.0;6.0;CONTROL_MANUAL;40205.0;MEDIA;16844.0;PIE;;FACEL;1672951.0;2025-06-27;2025-07-18;MATERIAL DIDACTICO PIE;76041579-0;PROVEEEDORES INTEGRALES DEL SUR  LIMITADA;784210.0;784210.0;784210.0;SI;76041579-0|1672951|784210.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;MATRIZ;;FACEL;1119.0;2025-06-24;2025-06-30;ENGANCHE AMERICANO;77324862-1;DUNKAY SPA;390320.0;390320.0;390320.0;SI;77324862-1|1119|390320.0
PULLINQUE;6.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;MATRIZ;;FACEL;1118.0;2025-06-24;2025-06-30;CARRO DE ARRASTRE;77324862-1;DUNKAY SPA;3543820.0;3543820.0;3543820.0;SI;77324862-1|1118|3543820.0
PULLINQUE;8.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;51505743.0;2025-06-10;2025-08-06;MENSUALIDAD SERVICIOS CONTRATADOS;96806980-2;ENTEL PCS TELECOMUNICACIONES  S.A.;931075.0;931075.0;931075.0;;96806980-2|51505743|931075.0
PULLINQUE;8.0;6.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;362623.0;2025-06-27;2025-08-06;POLIZAS DE SEGUROS;96573600-K;BCI SEGUROS DE VIDA;113216.0;113216.0;113216.0;;96573600-K|362623|113216.0
